"Region","Region_name","sub_region","Sub_region_name","SSP","RCP","Year","UHI_cat","Heat_wave_days","HI_cat","Population","Sensitive_pop"
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",46052641,10000873.84
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",177624882,39199854.25
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",172730208,36213586.55
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">55""",5737206,1202590.792
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2100,"With UHI",15,"""<=28""",644247,157190.2578
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",6976082,1737686.429
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",48479079,12040443.23
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",997337,248411.9245
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,"""<=28""",2910962,857952.1938
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",14900721,4304088.696
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",60200633,18123844.45
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",295404169,96240176.61
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">55""",349281506,107218150.8
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,"""<=28""",1552425,337573.935
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",32057115,6283480.07
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",85048387,20084906.71
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",391172195,89100135.19
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">55""",1308496243,292758131.5
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",71817,16363.57409
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",10009202,2437756.841
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",397076364,101096401.9
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">55""",116200914,31085990.38
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2100,"With UHI",15,"""<=28""",2690,756.6514967
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",8421485,1972410.195
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",159291867,37532892.39
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",342829777,80975713.09
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2100,"With UHI",15,""">55""",17417031,4461094.931
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2010,"With UHI",15,"""<=28""",6277205,1042901.135
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",17702808,2695564.081
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",1505313,217255.7496
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,"""<=28""",34944098,5306767.981
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",129699398,19210919
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",363271050,60201380.7
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",251613724,36021009.6
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,"""<=28""",5607074,955374.3626
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",34614325,5012149.369
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",143337552,21688810.27
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",357389647,55386857.99
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",15085420,2227430.359
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",176524559,26132529.16
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",57460782,8265882.488
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2010,"With UHI",15,"""<=28""",10219291,1719057.354
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",76317020,12202307.48
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",55821318,9160749.206
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",12753642,1279508.28
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2030,"With UHI",15,"""<=28""",2751122,436623.7476
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",31352073,5098246.484
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",6751579,1061095.478
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,"""<=28""",27906196,5706046.949
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",113921844,23673378.1
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",344428774,80918656.25
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",592350404,124242313.5
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,"""<=28""",13069209,2369906.197
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",46546872,7431896.359
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",129782702,20695377.7
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",873153249,135276161
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">55""",13901167,2131684.14
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,"""<=28""",5904,1013.753835
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",6464488,1039042.823
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",228625057,37670099.93
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",181418658,32257506.58
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2030,"With UHI",15,"""<=28""",7537033,1391191.741
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",71965755,12691627.66
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",131556035,23161101.6
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",49010039,6817270.29
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2030,"With UHI",15,""">55""",107194,16744.38
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2070,"With UHI",15,"""<=28""",2687457,788911.5274
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",14774959,4355040.582
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",34904917,10065349.16
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",392705,115403.0571
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,"""<=28""",7926930,3363233.097
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",57655264,25301909.23
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",126486157,55840632.18
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",605892886,268051283.4
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">55""",148117970,66119961.16
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,"""<=28""",2891557,680180.088
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",62078441,15633993.64
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",121799810,30742527.51
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",1602883953,436184472.4
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">55""",119706384,32849512.66
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,"""<=28""",1604,318.9794722
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",1783735,487820.9344
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",48798708,12701007.06
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",458988332,136210770.4
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">55""",60944035,23238264.97
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2070,"With UHI",15,"""<=28""",121662,33044.45522
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",31158176,8892969.532
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",227190671,53270230.39
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",203619616,45030432.75
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2070,"With UHI",15,""">55""",3806078,1093326.911
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2100,"With UHI",15,"""<=28""",500292,190925.3403
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",6212900,2579833.874
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",39514012,14864281.52
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",504762,208043.1818
142,"Asia",143,"Central Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,"""<=28""",2587038,1336508.933
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",9996049,5033738.677
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",47141970,24684762.49
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",240725064,123211174.8
142,"Asia",30,"Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">55""",317772425,168354031.8
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,"""<=28""",2280999,652073.1684
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",13960027,4411623.134
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",149743654,35016377.44
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",343308566,126425536.6
142,"Asia",34,"Southern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">55""",1424848055,460658061.4
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",160432,36240.22999
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",10572428,3397861.731
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",413609577,135688717.8
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">55""",116421158,50172924.43
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2100,"With UHI",15,"""<=28""",1575,762.1059044
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",4499395,1696266.144
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",220387675,55769981.02
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",342784121,90986574.28
142,"Asia",145,"Western Asia","SSP 4","RCP 8.5",2100,"With UHI",15,""">55""",16629144,5373880.454
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2010,"With UHI",15,"""<=28""",6279554,1043286.386
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",17702426,2695459.276
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",1503318,216971.7574
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,"""<=28""",34941176,5306407.575
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",129698770,19210551.35
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",363273256,60202109.95
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",251614046,36021028.28
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,"""<=28""",5607439,955361.8305
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",34618944,5012680.952
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",143336746,21688834.78
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",357385438,55386308
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",15085544,2227413.98
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",176528527,26133111.49
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",57456712,8265315.82
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2010,"With UHI",15,"""<=28""",10220648,1719259.674
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",76316273,12202273.95
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",55820590,9160563.138
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",12753698,1279501.34
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2030,"With UHI",15,"""<=28""",2701255,438433.8693
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",30414731,5008345.666
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",6419792,1009621.572
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,"""<=28""",27734963,5760999.356
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",118260609,25818293.44
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",359361086,87999289.5
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",593001661,126917477.7
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,"""<=28""",11836688,1823926.279
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",44607718,6801581.079
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",123688888,19142533.45
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",841541577,125999620.9
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">55""",13728272,2088107.757
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,"""<=28""",4395,655.4439981
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",6242315,995698.5365
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",224257241,36728441.64
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",177068940,30901000.4
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2030,"With UHI",15,"""<=28""",6816697,1045834.819
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",66580805,10901938.77
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",123516129,20009143.82
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",48856106,5869593.639
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2030,"With UHI",15,""">55""",96664,13014.39213
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2070,"With UHI",15,"""<=28""",1146360,411888.1335
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",15953388,5606375.361
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",29027851,10608247.04
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",448892,155312.2822
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,"""<=28""",9031025,4398157.989
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",66434926,32910823.87
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",140570573,70188301.74
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",679155425,328281521.7
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">55""",169502384,86151701.25
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,"""<=28""",2621584,796682.5628
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",46300356,15896674.36
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",86485706,29786821.31
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",1401523570,491900734.1
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">55""",119294572,41374992.89
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",1450646,528843.0832
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",36810461,13282500.98
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",415053194,157634087.9
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">55""",64738933,28546871.81
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2070,"With UHI",15,"""<=28""",478954,115756.995
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",39202480,13585294.6
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",162478894,54749865.41
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",135565633,45076636.37
142,"Asia",145,"Western Asia","SSP 5","RCP 8.5",2070,"With UHI",15,""">55""",6218471,1987371.465
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2100,"With UHI",15,"""<=28""",338293,175276.001
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",5873529,3074141.701
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",32040324,16511232.17
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",556245,287305.4443
142,"Asia",143,"Central Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2100,"With UHI",15,"""<=28""",3096662,1943580.351
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",12468280,7686733.025
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",60200978,37243727.14
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",322885075,172766346
142,"Asia",30,"Eastern Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">55""",370593707,236045588.9
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2100,"With UHI",15,"""<=28""",1493533,737853.2015
142,"Asia",34,"Southern Asia","SSP 5","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",21791790,8807025.896
